start,end,video,utterance,state,transcript,translation
112.04425,128.345375,dev_053,utterance_010,development, yaşamındaki en güzel hatıram dayımın oğlu ile Galatasaray maçına gitmiştim en güzel alttan muayene güzel bir haftaydı Galatasaray maçına gittik şampiyonluk maçıydı şampiyonluk kutlaması,I went to the Galatasaray match with the son of my most beautiful reminiscence in his life. The most beautiful under-exam was a beautiful week. Galatasaray match went championship match.
128.645375,130.56,dev_053,utterance_011,development, , 
0.0,13.109875,dev_040,utterance_001,development, bu çalışmayı kabul ettiğiniz için teşekkür ederiz tuşa basıyorum bastım,Thank you for accepting this study
13.409875,22.5486875,dev_040,utterance_002,development, buraya neden geldiğimizde anlatırmısınız Çünkü bizi buraya hocamız getirdiğiniz lan o zaman,why do you tell us why we came here because when you bring us here our lan then
22.8486875,31.8486875,dev_040,utterance_003,development, size gelecek olan sayfadaki resmi anlatır mısınız size neler düşündüğünü ve hissettirdi,Will you tell me the picture on the page that will come to you and what it feels to you
32.1486875,60.276625,dev_040,utterance_004,development, düşünen insan bir şey söyleyebilir miyim Erenköy kız Lisesi'ni dışarıdan bitirdim var size yazıldı bir salata hocam vardı Rodin düşünen adam  talyan kökenli bir ressam yani mimar Peki alabilir miyim,I think I can say something I have finished Erenköy Girls High School from the outside I have a salary teacher written to you The man who thinks Rodin is a painter based in Italy is the architect So can I take
60.576625,77.9980625,dev_040,utterance_005,development, kötü bir hayatınızı anlatır mısın anlatabilir miyim korkularım var içine Ses gelmiyor Her şeyi korkutuyorlar bana insanlar çirkin insanlar kötü buldum insanlar basinmi şimdi,Can you tell me your bad life Can I tell you I have fears I do not hear the sound Everything scares me people ugly people I found bad people people press now
78.2980625,114.1158125,dev_040,utterance_006,development, 28 29 30 31 1'den 30'a kadar sayarmısınız birer tane mi 1-2-3-4-5-6-7-8-9-10 kırmızı hikayeleri 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26,28 29 30 31 Are you counting from 1 to 30? 1-2-3-4-5-6-7-8-9-10 red stories 1 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26
114.4158125,118.94175,dev_040,utterance_007,development, aynı Şehir Aynı şekilde soruyu tekrar sordu,same city Ask the same question again
119.24175,132.9514375,dev_040,utterance_008,development, tekrar mı 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 26 27 28 29 30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 26 27 28 29 30
133.2514375,154.0796875,dev_040,utterance_009,development, bu çocukları ile bir annenin babanın ev ortamı ma Köpek orada olmaması lazım Ben İslam dinine mensup çünkü hayvan yatakta yatmak Basayım mı tekrardan hocamız,with these children a mother&#39;s father&#39;s home environment ma Dog must not be there I belong to the Islamic religion because the animal is lying in bed Basımım is a repetition teacher
154.37968750000005,165.40800000000004,dev_040,utterance_010,development, yaşamınızda en güzel Hatıraları anlatır mısınız Bugün seninle tanıştığım gün bırakayım mı şimdi bırakayım mı şimdi,Will you tell the most beautiful memories in your life Can I leave the day I met you today Is it now
0.0,4.251,test_002,utterance_001,test, , 
4.551,33.9919375,test_002,utterance_002,test, psikolojikmen bir sıkıntım vardı buraya gelmez de Never sağ olsun doktorlarımız Yardımcı oldular demekki Her insanın İhtiyacı Var mı öyle bir ihtiyacım olan trafiği bana sağolsunlar sağladı da şükürler olsun yavaş yavaş iyi olduğunu hissediyorum,I had a psychological trouble I do not come here Never do my doctors say I&#39;m a helping person Every man is needy Is there a traffic like this that I need to give me thanks I thank you I feel good
34.2919375,38.69,test_002,utterance_003,test, , 
38.99,57.643,test_002,utterance_004,test, karamsarlığa bağlanmış Ahmet Ama hayatta daveti ama ticarette zarar etti pişmanlık duygusu içinde kendisini kaybetmiş bu vaziyete gelmişti abimiz,"Ahmet tied to pessimism But life is invitation, but he lost in trading, he lost his sense of regret this vazyete came abimiz"
57.94300000000001,193.7175,test_002,utterance_005,test, gerçekten hayatta bir de birden fazla Demek ki kötü anım varmış yani Rabb'im bundan aşağı etmesin Şu anda nefes alıyorsak şükür ederim başka bir şey diyeceğim kemik kemik zarar görmedi en iki parça diyebiliriz ayağı Bir de odur benim ben kötü onun hayatında yani üzüntüye ve ondan sonra işte bir de son olarak bundan 55 gün kadar eve de 28 yıllık arkadaşım Yeşim Yeşim Hakkın rahmetine kavuştu hayallerimiz gerçekleşmedi intikal yaptık ve 15 saatin sonunda gene de TDK ulaşamıyorum oradaki Romen balıkçılardan yardım istedim diye Romen yanında işte ondan yardım istedim de onlara yardım eder insan olarak insanlara yardım eder bir insanlık ettiler ve 13 saatte bir intikalden sonra 2 saatte bir ara en kötü Haziran 2011 senesinde Almanya gitmek üzere bir yolculuk yaptım Yolculuk esnasında beni Nehri Tuna beni bıraktı yanında biri Suriyeli bayan olmak kaydıyla iki kişilik bir 15 saat kadar bir diyebilirim buna su boyunuzu başlayacaktır yolculuğuyla kenara çıktı En kötü anım o diyebilirim yani hayatta 2011 yılında ve peşinde cezaevine düştüm yani oradan kurtulmak en kötü Hayat şeyim odur İkincisi de oğlumun ayağı ben diyeyim spiralin üzerine düştü derecesinde bütün lifleri,"it is really alive in life too So then there is a bad memory so do not let my Lord down from it I thank you if I breathe now I will say something else bone bone is not harmed I can say the two parts of the foot I am also a badge I am bad in his life in sorrow and so after And finally I have 55 days from home to my 28 year old friend Yeşim Yeşim I have met with the mercy of you and we have passed our dreams and after 15 hours I still can not reach TDK I want help from Romanian fishermen I am a humanity and I made a trip to go to Germany in the worst time of 2 hours after a 13-hour turnout. During the trip, I left me on the River Tuna. One of them could be a 15-hour trip for two people, being a Syrian lady. started after r turned aside the journey I fell Worst moment I in the year so alive in 2011 he would say, and the pursuit of the prison that he is the worst life thing to get out of there Secondly son&#39;s foot I all fibers in the degree fell on the spiral I say"
194.0175,214.662,test_002,utterance_006,test, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 1 2 3 4 5 6 9 10 15 16 17 18, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 1 2 3 4 5 6 9 10 15 16 17 18
214.962,217.996375,test_002,utterance_007,test, , 
218.296375,221.886375,test_002,utterance_008,test, , 
222.186375,238.81675,test_002,utterance_009,test, mutlu bir aile tablosu Valla yoktur Hepsi beraber yani her şeyi mutlu ediyorlardı uykuya yatar Ne bileyim her şeyleri fay edebiliyorlar yana kadar mutluluk olur,happy family table Valla does not have it all together so happy everything is sleeping What a sharpness they can fault everything they can happily
239.11675,265.8708125,test_002,utterance_010,test, dediğim gibi yaşamındaki en güzel faturam çocuğumun ayağı kopma derecesine geldi ve bağlandığı doktorumuz dedi Bunun dediği girme ihtimali %100 deyince en büyük Benim için de olabilir,"As I said, the most beautiful bill of his life came to the degree of my child&#39;s foot rupture and he said that the doctor who he puts on said that the probability of entering is 100%"
266.1708125,272.52,test_002,utterance_011,test, , 
0.0,6.4783125,dev_003,utterance_001,development, davetiniz için teşekkür ederiz,thank you for your invitation
6.7783125,10.575125,dev_003,utterance_002,development, Buraya geldiğin zaman,When you come here
10.875125,44.169125,dev_003,utterance_003,development,  Ben adayım amcamın olur bir daha demin ben uyuz Biz onları iddiaya girdik Seninki Ben odasına gidip gidersem iletişim yapabiliriz yapamazsın yatışını ihtiyacım bitecek benim oraya buraya yatarım diyor,I&#39;m the candidate I&#39;m the uncle once again I&#39;m scared We&#39;ve entered them I&#39;ve got yours I&#39;m going to the room and I can communicate I can not do it I need to calm down
44.469125,57.255125,dev_003,utterance_004,development, bir adam düşünün foton başına Derdi çoktur devam et,think of a man per photon Continue to be a lot more
57.555125,75.0836875,dev_003,utterance_005,development, kötü bir hastalığınız anlatır mısınız En kötü anım bir ararım gözü gözyaşları gelmesidir en küçük asal mıdır gözyaşı damlası,Will you tell me about a bad illness The worst moment is to have a tearing eye tears come the tiniest prime tear drop
75.38368750000002,84.891625,dev_003,utterance_006,development, 12345678, 12345678
85.191625,88.7854375,dev_003,utterance_007,development, , 
89.0854375,93.4891875,dev_003,utterance_008,development, gelecek Sevda resim anlatır mısınız siz de ne düşünürse döneceğim,will you tell me the picture of the future Sevda will return if you think
93.7891875,101.8235,dev_003,utterance_009,development, Sen bir sıcak Yuvam Ailece yatıyoruz,You are lying in a hot nest Family
102.1235,115.8690625,dev_003,utterance_010,development, peşimden Gelin olmuş ya Gülşen eller tutmak açısından kanun duymakta en güzel bir hatıra mıdır,It is the most beautiful souvenir to hear the law in terms of holding hands
116.1690625,120.67200000000001,dev_003,utterance_011,development, Teşekkürler diyor Bir şey değil,It says thank you Nothing
0.0,36.6673125,test_030,utterance_001,test, psikolojik çıkacak buraya geliş sebebim psikolojikmen bir çok kötü hissettim kendimi ve Buradaki doktor arkadaşlardan destek istedim onlar da gereken desteği bana ilaç tedavisi olarak sağladılar yani düşünce olarak çok şükür şu anda kendimi iyi hissediyorum ve ilaç tedavileri de zamanında yaptık,"I came here psychological psychological I felt a lot worse myself and I wanted to support the friends here, they also provided me with the necessary support as a drug treatment, so thank goodness as I feel good myself and drug treatments in time"
36.9673125,41.881,test_030,utterance_002,test, , 
42.181000000000004,65.294875,test_030,utterance_003,test, zarar etmiş bir arkadaş sıkıntı yaşamış bir arkadaşımız bu psikolojik çıkıntısı var beni hayattan zevk almamış diyebiliriz yani Karamsarlık içinde bir arkadaşımız,a friend who has suffered a distress is a friend who has suffered this psychological existance that we can say that I did not enjoy the life of a friend in a pessimism
65.594875,115.58325,test_030,utterance_004,test, Neyle bırakacak bir 13 saat 12.00 1.00 su içinde intikal oldu En kötü anım bu ikisi diyebilirim Tabii 14 Aralık'ta eşimi kaybettim üç tane birden diyebilirim yani çekmiyor değil kötü bir hatıra olarak 1. hatıram dediğim gibi çocuğumun ayağı kopmuştu süper müze Manchester gelecek taş üzerine düştü en kötü fatura o diyebilirim bir de Romanya seyahati vardı orada değil,I will leave with what is 13 hours 12.00 1.00 in the water was the worst moment I can say these two of course I lost my wife on December 14 I can say three at once I do not shoot not as a bad memory as my 1st memorandum as my child&#39;s foot was broken super museum Manchester fell on the next stone the worst bill I could say was there was a trip to Romania not there
115.88325,140.18825,test_030,utterance_005,test, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26
140.48825,154.5015625,test_030,utterance_006,test, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
154.80156250000005,157.1225,test_030,utterance_007,test, , 
157.4225,170.49675,test_030,utterance_008,test, paylaşımcı bir daha ile Her şey ortada huzurlu neyi var neyi yok ortada yani huzurlu bir aile diyebilirim,with a more shared Everything is peaceful in the middle What is there not in the middle so I can say peaceful family
170.79675,188.33725,test_030,utterance_009,test, yaşamındaki en güzel hatıra çocuğumun ayağı dikildikten sonra tekrar yürümesi benim için en güzel hatıra sayılır,it is the most beautiful memory in my life It is the most beautiful memory for me to walk again after my child is planted
188.63725,195.048,test_030,utterance_010,test, Adım Adım,Step by step
0.0,3.43925,dev_009,utterance_001,development, Merhaba,Hello there
3.73925,53.624125,dev_009,utterance_002,development, Şahmaran var ya beni artık insanlıktan çıkardıkları için artık Herkese çok kızıyorum aslında içimden ağlamak geliyor ağlamak istemiyorum Çünkü 2-3 değil bin üstü değiştirdiler beni ondan sonra devam ediyor Ben Leylam Karahan işim selamı karahıdır kız maymuna Karahan Ben bunca sene 7 8 9 10 senelik yapıyorum Ütü yaptım sürede Hep insanlarla görüştüm mutlu dualar aldım mutlu yüzler ile görüştüm insanları çok seviyorum öncelikle onu söyleyeyim öyle başlayayım ama insanlar beni Sonradan İşte bu kız yılan,I am very angry with each other because they are leaving me now from humanity In fact I cry inside I do not want to cry Cause I do not want to cry 2-3 because they have changed a thousand after me I am Leylam Karahan greeting my work karahidir girl monkey Karahan I am doing this year 7 8 9 10 years I&#39;ve always been seeing people happy I&#39;ve got duals I&#39;ve seen people with happy faces I love people first I say it like that I&#39;ll start it but people do not follow me This is the girl snakes
